t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
1.2809999999999695,0.4616542499587631,0.9890402093354188,0.3808140559545017,0.2215305396193686,0.425408662628304,-0.0453999462956739,-0.9875633302738644,0.3731281319711166,-0.8870629125870527,-0.943640263039696,0.6067492743193572,-0.5946586715904535
1.296999999999968,0.4675703193188215,0.9923605637087966,0.3785585481685873,0.204684962486417,0.4099870403894623,-0.0395005767877619,-0.9919943406752364,0.3841300618688383,-0.8775573597082695,-0.9528599869209864,0.6134357925066407,-0.5888150243552253
1.3129999999999662,0.4734563670219873,0.9954219596293192,0.3760150624354008,0.187798983026744,0.3944792165854932,-0.0334229468183642,-0.9961387734357936,0.3950338021878719,-0.8679355836074661,-0.9619990128109082,0.6201237110003835,-0.5828327852145874
1.3289999999999644,0.4793004850829412,0.9982198244733744,0.3731823140531118,0.1709000120338654,0.378909075329456,-0.0271761547009549,-0.999982305555873,0.4058159123647202,-0.858209560412383,-0.9710436697723704,0.626799991502752,-0.5767159243985577
1.344999999999963,0.4850981316655388,1.0007540072231342,0.370056578432792,0.1539947271650351,0.3632813791497622,-0.020762172981092,-1.003516125172774,0.4164667616588774,-0.8483795108152863,-0.979991834241994,0.633459546739971,-0.5704614888238835
1.360999999999961,0.4908447086285036,1.0030244636383625,0.3666343664640749,0.1370901396129532,0.3476010294592758,-0.0141831243470988,-1.006731245381418,0.4269767397543488,-0.8384457380877646,-0.9888413392912148,0.6400968789173304,-0.5640668793672718
1.3769999999999591,0.4965355654299172,1.0050312614242076,0.3629124542110284,0.1201935890542495,0.3318730689462777,-0.0074412809275106,-1.0096185487695026,0.4373363065279672,-0.8284086343761827,-0.9975899804966444,0.6467060945584617,-0.5575298955821879
1.3929999999999574,0.5021660034977723,1.0067745852954324,0.3588879129151915,0.1033127353940539,0.3161026832244683,-0.0005390627879622,-1.0121688378848264,0.4475360448231134,-0.8182686867222305,-1.0062355225074182,0.6532809249696249,-0.55084878021714
1.4089999999999556,0.5077312810688215,1.008254741885842,0.3545581389710245,0.0864555471501251,0.3002952016494365,0.006520964414652,-1.0143728916142083,0.4575667156034105,-0.8080264827182502,-1.0147757063004397,0.6598147526431716,-0.5440222627535081
1.424999999999954,0.5132266184924478,1.0094721644494795,0.3499208835056498,0.0696302863576122,0.2844560972104657,0.0137360926522048,-1.016221527316549,0.4674193147401221,-0.7976827157029073,-1.0232082571016283,0.6663006438108837,-0.5370496010977065
1.440999999999952,0.5186472039903307,1.0104274172986691,0.3449742811658132,0.0528454899205846,0.2685909854100758,0.021103475638473,-1.017705668398234,0.4770851305743163,-0.7872381894004021,-1.031530892937094,0.6727313872324099,-0.5299306204948677
1.4569999999999503,0.5239881998562889,1.011121199923298,0.3397168776919989,0.0361099473886585,0.2527056220499633,0.0286201338401196,-1.018816416850197,0.4865558012958632,-0.7766938219062506,-1.039741333763366,0.6790995391581882,-0.522665748684489
1.4729999999999486,0.5292447490739941,1.0115543507356552,0.3341476558440681,0.0194326751956019,0.2368058998508238,0.0362829603746582,-1.0195451300871128,0.4958233711021966,-0.7660506489248184,-1.0478373111102606,0.6853974742430302,-0.5152560462977621
1.4889999999999468,0.5344119823233902,1.0117278503864928,0.3282660592360205,0.0028228874606299,0.220897843845285,0.0440887277679106,-1.0198835012463825,0.5048803440460183,-0.7553098261686759,-1.0558165781543498,0.6916174420103453,-0.5077032315066154
1.504999999999945,0.539485025339756,1.011642824599757,0.3220720136407824,-0.0137100364791946,0.2049876054977215,0.0520340955262235,-1.019823641924484,0.5137197344583777,-0.7444726308374829,-1.0636769201259224,0.6977516282836846,-0.5000096979791516
1.5209999999999433,0.5444590065826385,1.0113005464768627,0.3155659453402537,-0.0301565875672841,0.1890814555220147,0.0601156184613916,-1.0193581661591098,0.522335112845753,-0.7335404621046578,-1.0714161649381944,0.7037922208188394,-0.4921785252784375
1.5369999999999415,0.5493290651653576,1.0107024382254997,0.3087487961218095,-0.0465071652486143,0.1731857753881016,0.0683297556893924,-1.018480274315987,0.5307206462102615,-0.7225148405534617,-1.079032193914833,0.7097314781941594,-0.4842134809616131
1.5529999999999398,0.5540903589899387,1.0098500722733776,0.3016220345602882,-0.0627521180381019,0.1573070475300761,0.0766728802082949,-1.0171838354179614,0.5388711318317917,-0.7113974065200163,-1.086522952481614,0.7155618008576556,-0.4761190137936558
1.568999999999938,0.5587380730270061,1.0087451717335572,0.294187663273968,-0.0788817859979431,0.1414518442921234,0.0851412889466599,-1.0154634663694555,0.5467820236791661,-0.7001899173191298,-1.0938864606801593,0.7212758030954737,-0.4679002376811906
1.5849999999999362,0.5632674276757962,1.0073896101954634,0.2864482219033706,-0.0948865446298264,0.1256268156730808,0.093731213161991,-1.0133146064890317,0.5544494507811466,-0.6888942433488773,-1.1011208233574008,0.7268663845856457,-0.4595629061512891
1.6009999999999345,0.5676736871360393,1.0057854108236284,0.2784067856316179,-0.1107568496415795,0.109838675955169,0.1024388290598378,-1.0107335857724131,0.5618702270823346,-0.6775123630912092,-1.1082242398834063,0.7323268001407802,-0.451113377440725
1.6169999999999327,0.5719521677212697,1.0039347447549445,0.2700669591428249,-0.1264832820129264,0.0940941893266301,0.1112602684984078,-1.0077176853716383,0.5690418525262689,-0.666046357047898,-1.1151950132532842,0.7376507262287977,-0.4425585705133105
1.632999999999931,0.5760982460421022,1.001839928794469,0.2614328659983695,-0.142056592763374,0.0784001546307793,0.1201916296413262,-1.0042651888939391,0.5759625053396561,-0.6544984006728808,-1.12203155843573,0.7428323228955471,-0.4339059125762478
1.6489999999999292,0.5801073669884267,0.9995034224190902,0.2525091334973098,-0.1574677468179956,0.0627633893945006,0.129228987422608,-1.0003754232947817,0.5826310257275872,-0.6428707563829319,-1.1287324098416305,0.7478662897974507,-0.4251632789095554
1.6649999999999274,0.5839750514411385,0.996927824107796,0.2433008731739956,-0.1727079653747875,0.0471907133066764,0.1383684036929962,-0.996048788358509,0.5890468914191809,-0.6311657647478218,-1.1352962278007257,0.752747915184489,-0.416338926044359
1.6809999999999257,0.5876969036470753,0.9941158670264654,0.2338136571701155,-0.1877687662003452,0.0316889313307769,0.1476059369253582,-0.9912867740193202,0.5952101857161185,-0.6193858349778617,-1.1417218039517545,0.7574731168491804,-0.407441419515739
1.696999999999924,0.5912686181952044,0.9910704141037022,0.2240534907972376,-0.2026420013183381,0.0162648166452577,0.1569376513685031,-0.9860919650653588,0.601121558883251,-0.6075334348404737,-1.1480080654721363,0.7620384742680931,-0.3984795575648771
1.712999999999922,0.5946859865375349,0.9877944525422796,0.2140267816767683,-0.2173198916064012,0.0009250936101553,0.166359625553133,-0.98046803307707,0.606782183873156,-0.5956110801477019,-1.1541540780953463,0.766441251400274,-0.3894622922667174
1.7289999999999204,0.59794490300479,0.9842910878177272,0.2037403059048141,-0.2317950578799026,-0.014323579041853,0.175867960070018,-0.9744197157651908,0.6121937074888918,-0.5836213239629482,-1.1601590478876809,0.770679409860348,-0.3803986496089509
1.7449999999999186,0.6010413702742426,0.980563537221778,0.1932011717379154,-0.2460605481134028,-0.0294746245966565,0.1854587845583278,-0.9679527841802192,0.6173581981579582,-0.5715667456776007,-1.1660223217800396,0.7747516124422751,-0.3712976500445157
1.7609999999999169,0.6039715042551628,0.9766151230130616,0.1824167813307005,-0.260109860529866,-0.0445215641485338,0.1951282638605896,-0.9610739985514952,0.6222780915143732,-0.5594499401066437,-1.171743386873582,0.7786572172207641,-0.3621682309844679
1.776999999999915,0.6067315383657279,0.9724492652411344,0.1713947910774784,-0.2739369623711216,-0.0594580316188134,0.2048726033193107,-0.9537910537686703,0.6269561349664688,-0.5472735067469312,-1.1773218685603768,0.7823962626911641,-0.353019172595307
1.792999999999913,0.6093178271840333,0.9680694743120618,0.1601430711165218,-0.2875363042478489,-0.0742777878511058,0.2146880532082735,-0.9461125157322066,0.6313953323689508,-0.5350400393329434,-1.1827575275202644,0.7859694446156553,-0.3438590281210602
1.808999999999912,0.6117268494644134,0.9634793433648184,0.1486696645487965,-0.3009028300507517,-0.0889747336513489,0.2245709123082633,-0.938047749965602,0.635598889824912,-0.5227521158130825,-1.1880502556730086,0.7893780854167727,-0.3346960597741171
1.8249999999999096,0.6139552105188429,0.958682540527338,0.1369827469030793,-0.3140319824840074,-0.1035429216635918,0.2345175306520995,-0.9296068439966898,0.6395701635232679,-0.5104122888552698,-1.1932000711793642,0.7926240970935752,-0.32553818103922
1.840999999999908,0.6159996439711812,0.9536828011195508,0.125090586348282,-0.3269197043554196,-0.1179765669965023,0.2445243114768774,-0.9208005250768776,0.6433126103777016,-0.4980230769746949,-1.1982071125963556,0.7957099387285583,-0.3163929060222398
1.8569999999999065,0.6178570128995784,0.948483919868153,0.1130015051130245,-0.3395624358230391,-0.1322700565402106,0.2545877124321302,-0.9116400748175308,0.6468297420821051,-0.4855869563593857,-1.2030716323002066,0.7986385697044696,-0.3072673062590246
1.8729999999999043,0.6195243103891684,0.9430897431942136,0.1007238425241714,-0.3519571078540908,-0.1464179569374974,0.2647042461009974,-0.9021372422853356,0.6501250830428152,-0.4731063534516905,-1.2077939892951353,0.8014133997611268,-0.2981679751886842
1.8889999999999028,0.6209986595231274,0.937504161630454,0.0882659200221229,-0.3641011321978745,-0.160415021196825,0.2748704798974717,-0.8923041570192893,0.6532021324958845,-0.4605836383263238,-1.2123746415278498,0.8040382369971284,-0.2891010002979701
1.904999999999901,0.6222773128454074,0.9317311024199492,0.0756360084533595,-0.3759923882096074,-0.174256193956672,0.285083035406484,-0.8821532433178337,0.6560643309748766,-0.4480211188887582,-1.2168141378263575,0.8065172348644353,-0.2800719427652325
1.9209999999998992,0.6233576513325868,0.9257745223426156,0.062842297881982,-0.3876292068867413,-0.1879366154306045,0.29533858723513,-0.8716971370035145,0.6587150311649752,-0.4354210359020053,-1.2211131095776755,0.8088548391214956,-0.2710858242781986
1.9369999999998972,0.6242371829156638,0.919638400810026,0.0498928701036458,-0.3990103524938101,-0.2014516240801181,0.3056338614429992,-0.860948605712487,0.661157473066462,-0.4227855588355692,-1.22527226225295,0.8110557356088036,-0.2621471205726158
1.952999999999896,0.624913540595017,0.9133267332632212,0.0367956739889677,-0.4101350021567248,-0.2147967580772953,0.3159656336176089,-0.8499204735849302,0.6633947632964607,-0.4101167825177461,-1.2292923668807532,0.8131247995959224,-0.2532597611397011
1.968999999999894,0.6253844801932901,0.90684352490222,0.0235585037304861,-0.4210027238038401,-0.2279677556316347,0.3263307266576679,-0.8386255510575971,0.6654298582831542,-0.3974167245616821,-1.233174251559807,0.8150670473270698,-0.244427134479277
